year,title,img,rating_count,gross,genre,rating,runtime,stars,metacritic,description
1982,Kiss Me Goodbye,1982_kiss_me_goodbye.jpg,1808,15780000,"Comedy, Fantasy, Romance",PG,101,6.1,NA,A young widow is about to remarry when the ghost of her first husband returns to spoil her plans.
1982,Grease 2,1982_grease_.jpg,31292,15170000,"Comedy, Drama, Musical",PG,115,4.4,52,A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.
1982,Halloween III: Season of the Witch,1982_halloween_iii_season_of_the_witch.jpg,40649,14400000,"Horror, Mystery, Sci-Fi",R,98,4.9,50,Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.
1982,Diner,1982_diner.jpg,17809,14100000,"Comedy, Drama",R,110,7.1,NA,A group of college-age buddies struggle with their imminent passage into adulthood in 1959 Baltimore.
1982,The Beastmaster,1982_the_beastmaster.jpg,19146,14060000,"Action, Adventure, Fantasy",PG,118,6.2,NA,"A sword-and-sorcery fantasy about a young man's search for revenge. Armed with supernatural powers, the handsome hero and his animal allies wage war against marauding forces."
1982,Missing,1982_missing.jpg,17347,14000000,"Biography, Drama, History",PG,122,7.7,NA,"When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him."
1982,The Thing,1982_the_thing.jpg,347878,13780000,"Horror, Mystery, Sci-Fi",R,109,8.1,57,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.
1982,The Entity,1982_the_entity.jpg,13877,13280000,"Drama, Horror",R,125,6.6,NA,A woman is tormented and sexually molested by an invisible demon.
1982,Vice Squad,1982_vice_squad.jpg,1777,13250000,"Action, Crime, Drama",R,97,6.5,NA,"A single mother prostitute, who goes by the name Princess, finds herself forced to work undercover for the police in order to apprehend a homicidal, misogynistic pimp named Ramrod, who will do anything not to get arrested."
1982,Author! Author!,1982_author_author.jpg,4819,13110000,"Comedy, Drama, Family",PG,110,6.2,NA,"While facing the stress of his play being produced on Broadway, a playwright deals with having to raise his son, his stepdaughters, and his stepsons."
1982,Amityville II: The Possession,1982_amityville_ii_the_possession.jpg,9572,12530000,Horror,R,104,5.5,NA,"A family moves into their new home, which proves to be satanic, resulting in the demonic possession of the teenage son. Only the local priest can save him."
1982,Monsignor,1982_monsignor.jpg,795,12410000,"Crime, Drama, War",R,121,5.1,NA,An ambitious priest seduces a nun and leads the Vatican into shady business during and after World War II.
1982,Making Love,1982_making_love.jpg,2319,11900000,Drama,R,113,6.8,NA,A successful young L.A. doctor and his equally successful television-producer wife find their happily-ever-after life torn assunder when he suddenly confronts his long-repressed attraction ...                See full summary »
1983,Star Wars: Episode VI - Return of the Jedi,1983_star_wars_episode_vi__return_of_the_jedi.jpg,903471,309130000,"Action, Adventure, Fantasy",PG,131,8.3,58,"After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap."
1983,Terms of Endearment,1983_terms_of_endearment.jpg,51687,108420000,"Comedy, Drama",PG,132,7.4,NA,"Follows hard-to-please Aurora looking for love, and her daughter's family problems."
1983,Trading Places,1983_trading_places.jpg,128361,90400000,Comedy,R,116,7.5,NA,A snobbish investor and a wily street con artist find their positions reversed as part of a bet by two callous millionaires.
1983,WarGames,1983_wargames.jpg,86276,79570000,"Sci-Fi, Thriller",PG,114,7.1,NA,"A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III."
1983,Sudden Impact,1983_sudden_impact.jpg,38529,67640000,"Action, Crime, Thriller",R,117,6.6,52,"A rape victim is exacting revenge on her aggressors in a small town outside San Francisco. ""Dirty"" Harry Callahan, on suspension for angering his superiors (again), is assigned to the case."
1983,Staying Alive,1983_staying_alive.jpg,13802,64890000,"Drama, Music, Romance",PG,93,4.7,NA,"Five years later, Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenge yet: succeeding as a dancer on the Broadway stage."
1983,Risky Business,1983_risky_business.jpg,76409,63500000,"Comedy, Crime, Drama",R,99,6.8,NA,"A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand."
1983,Vacation,1983_vacation.jpg,90961,61400000,"Adventure, Comedy",R,98,7.4,55,The Griswold family's cross-country drive to the Walley World theme park proves to be much more arduous than they ever anticipated.
1983,Superman III,1983_superman_iii.jpg,61688,59950000,"Action, Adventure, Comedy",PG,125,5,44,Synthetic kryptonite laced with tar splits Superman in two: good Clark Kent and bad Man of Steel.
1983,Never Say Never Again,1983_never_say_never_again.jpg,57979,55500000,"Action, Adventure, Thriller",PG,134,6.2,NA,"A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated."
1983,Scarface,1983_scarface.jpg,695214,45600000,"Crime, Drama",R,170,8.3,NA,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed."
1983,Jaws 3-D,1983_jaws_d.jpg,37306,45520000,"Adventure, Horror, Thriller",PG,99,3.7,NA,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.
1983,Blue Thunder,1983_blue_thunder.jpg,15971,42310000,"Action, Crime, Drama",R,109,6.4,NA,The cop test pilot for an experimental police helicopter learns the sinister implications of the new vehicle.
1983,Yentl,1983_yentl.jpg,11903,40220000,"Drama, Musical, Romance",PG,133,6.5,NA,A Jewish girl disguises herself as a boy to enter religious training.
1983,Silkwood,1983_silkwood.jpg,17329,35620000,"Biography, Drama, History",R,131,7.2,NA,"A worker at a plutonium processing plant is purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant."
1983,Psycho II,1983_psycho_ii.jpg,22297,34730000,"Crime, Horror, Mystery",R,113,6.5,54,"After twenty-two years of psychiatric care, Norman Bates attempts to return to a life of solitude, but the specters of his crimes - and his mother - continue to haunt him."
1983,Porky's II: The Next Day,1983_porkys_ii_the_next_day.jpg,10373,33760000,Comedy,R,98,5.1,NA,The naughty high schoolers of Angel Beach High now seek revenge on a group of KKK religious fanatics and corrupt politicians who want to shut down their Shakespeare production after they cast a Seminole transfer student in the lead.
1983,Uncommon Valor,1983_uncommon_valor.jpg,8528,30500000,"Action, Drama, Thriller",R,105,6.4,NA,"Ten years after his son went M.I.A. in Vietnam, U.S. Marine retired Colonel Jason Rhodes assembles a private rescue team to find Americans held in P.O.W. camps in Laos."
1983,Never Cry Wolf,1983_never_cry_wolf.jpg,7340,29600000,"Adventure, Drama",PG,105,7.5,NA,"A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species."
1983,Twilight Zone: The Movie,1983_twilight_zone_the_movie.jpg,31410,29500000,"Horror, Sci-Fi",PG,101,6.5,44,"Four horror and science fiction segments, directed by four famous directors, each of them being a new version of a classic story from Rod Serling's landmark television series."
1983,High Road to China,1983_high_road_to_china.jpg,4697,28400000,"Adventure, Drama, Romance",PG,105,6.1,42,"During WW1, an alcoholic American biplane pilot is hired by the spoiled daughter of an industrialist to find her father who disappeared in Asia."
1983,The Outsiders,1983_the_outsiders.jpg,70979,25600000,"Crime, Drama",PG,91,7.1,41,"The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other."
1983,Spring Break,1983_spring_break.jpg,2527,24070000,"Comedy, Romance",R,102,4.9,NA,"Two sets of two college guys spend a spring break together in Fort Lauderdale, Florida. There they have lots of fun in and out of the sun."
1983,Two of a Kind,1983_two_of_a_kind.jpg,3713,23650000,"Comedy, Fantasy, Romance",PG,88,4.7,NA,"When God decides to destroy Earth, four angels aim to redeem mankind through a young man and woman with their own troubles."
1983,My Tutor,1983_my_tutor.jpg,3009,22590000,Comedy,R,97,5.2,NA,A rich father hires a tutor for his son. The son is a horny teenager and the tutor is a gorgeous blonde. Complications ensue.
1983,The Right Stuff,1983_the_right_stuff.jpg,53826,21500000,"Adventure, Biography, Drama",PG,193,7.8,NA,"The story of the original Mercury 7 astronauts and their macho, seat-of-the-pants approach to the space program."
1983,Cujo,1983_cujo.jpg,36732,21200000,"Horror, Thriller",R,93,6.1,57,"Cujo, a friendly St. Bernard, contracts rabies and conducts a reign of terror on a small American town."
1983,Christine,1983_christine.jpg,66917,21200000,"Horror, Thriller",R,110,6.7,57,A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.
1983,A Christmas Story,1983_a_christmas_story.jpg,126654,20610000,"Comedy, Family",PG,94,8,NA,"In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift."
1983,Max Dugan Returns,1983_max_dugan_returns.jpg,3166,17610000,"Comedy, Drama",PG,98,6.6,NA,An English teacher and struggling single mother has her life disrupted when the father who abandoned her as a child comes back into her life.
1983,All the Right Moves,1983_all_the_right_moves.jpg,14924,17230000,"Drama, Romance, Sport",R,91,5.9,NA,A high school football player desperate for a scholarship and his headstrong coach clash in a dying Pennsylvania steel town.
1983,Valley Girl,1983_valley_girl.jpg,12232,16800000,"Comedy, Romance",R,99,6.4,NA,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends."
1983,Spacehunter: Adventures in the Forbidden Zone,1983_spacehunter_adventures_in_the_forbidden_zone.jpg,5065,16480000,"Action, Adventure, Sci-Fi",PG,90,5.5,NA,"On a distant planet inhabited by mutants, two bounty-hunters race to rescue three Earth female captives from the clutches of an evil mutant warlord."
1983,D.C. Cab,1983_dc_cab.jpg,4184,16129999.999999998,"Action, Comedy",R,100,5.6,46,"The misadventures of a group of unfortunate but street-wise cabbies working for a Washington, D.C. decrepit taxicab company."
1983,Gorky Park,1983_gorky_park.jpg,11729,15900000,"Crime, Drama, Mystery",R,128,6.8,NA,A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.
1983,Still Smokin,1983_still_smokin.jpg,6980,14750000,"Comedy, Music",R,91,5.7,NA,"Cheech and Chong fly to the marijuana capital of the world, Amsterdan, for a film festival where they take Dolly Parton and Burt Reynold's place in a limo, suite, press conference and performance. They throw in some sketches as well."
1983,Private School,1983_private_school.jpg,5474,14050000,"Comedy, Romance",R,89,5.3,NA,"Christine (Phoebe Cates), a student at an exclusive all-girls private school, is in love with Jim, who attends an academy for boys nearby. Christine's arch rival Jordan also has her eye on ...                See full summary »"
1983,The Survivors,1983_the_survivors.jpg,4443,14000000,"Comedy, Crime, Drama",R,103,5.9,NA,"Having both lost their jobs, two strangers become unlikely friends after a run in with a would be robber, who is actually a hitman with a grudge against the two."
1983,To Be or Not to Be,1983_to_be_or_not_to_be.jpg,9755,13030000,"Action, Comedy",PG,107,6.8,NA,"At the onset of WW2, a Polish actor's family and the Polish Resistance help the troupe of a theatre escape Poland and the invading Nazis."
1983,Stroker Ace,1983_stroker_ace.jpg,3398,13000000,"Action, Comedy, Romance",PG,96,4.9,NA,"The title character, a popular NASCAR driver, clashes with the fried-chicken mogul that sponsors his racing team."
1983,Lone Wolf McQuade,1983_lone_wolf_mcquade.jpg,10184,12230000,"Action, Crime, Drama",PG,107,6.4,NA,"After helping the local police with some horse thieves, a Texas Ranger aims at a drug lord with arms trade as well. They're interested in the same woman and they're both into martial arts."
1983,Deathstalker,1983_deathstalker.jpg,3857,11920000,"Adventure, Fantasy",R,80,4.6,NA,"The warrior Deathstalker is sent by a witch on a quest to find a chalice, an amulet, and a sword, two of which are held by the wicked sorcerer Munkar."
